# Time, setPoint, Actual Brake Current, prevsetPoint, MotorCurrentMotorSpeed
nan,nan,nan,nan,nan
398.54,3.20,5.50,1.50,4.92
398.55,3.20,4.40,0.06,5.01
nan,nan,nan,nan,nan
398.56,3.20,3.80,0.00,5.07
398.57,3.20,2.80,1.02,5.03
nan,nan,nan,nan,nan
398.58,3.20,2.20,0.96,4.99
398.59,3.20,3.30,1.02,4.96
nan,nan,nan,nan,nan
398.60,3.20,2.20,1.86,4.92
nan,nan,nan,nan,nan
398.61,3.20,3.30,0.06,4.99
398.62,3.20,3.30,0.00,5.05
nan,nan,nan,nan,nan
398.63,3.20,5.50,0.96,5.03
398.65,3.20,3.80,0.96,5.01
nan,nan,nan,nan,nan
398.66,3.20,3.80,0.84,4.96
398.67,3.20,6.00,0.00,5.03
nan,nan,nan,nan,nan
398.68,3.20,2.80,0.96,4.99
398.69,3.20,0.60,1.08,4.96
nan,nan,nan,nan,nan
398.70,3.20,3.80,0.96,4.92
398.71,3.20,2.80,0.06,4.99
nan,nan,nan,nan,nan
398.72,3.20,2.80,0.00,5.05
398.73,3.20,3.30,0.96,5.03
nan,nan,nan,nan,nan
398.74,3.20,2.80,0.96,4.99
398.75,3.20,2.80,0.96,4.94
nan,nan,nan,nan,nan
398.76,3.20,1.70,0.06,5.01
nan,nan,nan,nan,nan
398.77,3.20,4.40,1.02,4.99
398.78,3.20,5.50,0.96,4.96
nan,nan,nan,nan,nan
398.79,3.20,2.20,1.02,4.92
398.80,3.20,3.80,0.00,4.99
nan,nan,nan,nan,nan
398.81,3.20,3.80,0.06,5.05
398.82,3.20,2.20,0.96,5.01
nan,nan,nan,nan,nan
398.83,3.20,2.80,0.96,4.99
398.84,3.20,2.80,1.02,4.94
nan,nan,nan,nan,nan
398.85,3.20,6.60,0.00,5.01
398.86,3.20,4.90,0.00,5.07
nan,nan,nan,nan,nan
398.87,3.20,2.80,1.02,5.03
398.88,3.20,4.90,0.96,5.01
nan,nan,nan,nan,nan
398.89,3.20,5.50,1.02,4.96
398.90,3.20,3.30,1.02,4.94
nan,nan,nan,nan,nan
398.91,3.20,2.20,1.02,4.90
nan,nan,nan,nan,nan
398.92,3.20,4.90,0.06,4.96
398.93,3.20,2.20,0.00,5.03
nan,nan,nan,nan,nan
398.94,3.20,6.00,0.96,4.99
398.95,3.20,2.80,0.90,4.96
nan,nan,nan,nan,nan
398.96,3.20,3.30,0.06,5.05
398.97,3.20,6.60,1.08,5.01
nan,nan,nan,nan,nan
398.98,3.20,2.80,1.02,4.99
398.99,3.20,2.20,0.96,4.94
399.00,92.90,4.90,6.06,3.59
nan,nan,nan,nan,nan
399.01,92.90,13.10,0.54,3.63
nan,nan,nan,nan,nan
399.02,92.90,25.00,0.00,4.07
nan,nan,nan,nan,nan
399.03,92.90,37.50,0.06,4.29
399.05,92.90,48.30,0.00,4.31
nan,nan,nan,nan,nan
399.06,92.90,60.30,4.02,4.12
nan,nan,nan,nan,nan
399.07,92.90,76.00,3.00,3.97
nan,nan,nan,nan,nan
399.08,92.90,84.10,2.82,3.97
nan,nan,nan,nan,nan
399.09,92.90,93.90,3.06,3.92
399.11,92.90,91.20,4.26,3.84
nan,nan,nan,nan,nan
399.12,92.90,93.40,7.20,3.61
nan,nan,nan,nan,nan
399.13,92.90,90.70,5.04,3.44
399.14,92.90,91.70,4.44,3.48
nan,nan,nan,nan,nan
399.15,92.90,91.20,4.86,3.46
nan,nan,nan,nan,nan
399.16,92.90,93.90,5.52,3.50
399.17,92.90,91.70,6.66,3.33
nan,nan,nan,nan,nan
399.18,92.90,91.20,4.32,3.37
nan,nan,nan,nan,nan
399.19,92.90,95.50,4.86,3.37
399.20,92.90,93.90,4.80,3.42
nan,nan,nan,nan,nan
399.21,92.90,94.50,6.78,3.35
399.23,92.90,92.30,5.82,3.29
nan,nan,nan,nan,nan
399.24,92.90,91.20,5.22,3.33
nan,nan,nan,nan,nan
399.25,92.90,93.90,5.76,3.33
399.26,92.90,89.00,7.56,3.18
nan,nan,nan,nan,nan
399.27,92.90,90.70,5.28,3.22
399.28,92.90,93.40,5.70,3.27
nan,nan,nan,nan,nan
399.29,92.90,93.40,5.82,3.31
399.30,92.90,91.20,5.76,3.31
nan,nan,nan,nan,nan
399.31,92.90,92.30,6.60,3.35
nan,nan,nan,nan,nan
399.32,92.90,91.70,5.88,3.29
399.33,92.90,93.90,5.40,3.33
nan,nan,nan,nan,nan
399.34,92.90,93.40,7.68,3.27
399.35,92.90,92.30,5.82,3.37
nan,nan,nan,nan,nan
399.36,92.90,93.90,5.82,3.42
nan,nan,nan,nan,nan
399.37,92.90,91.70,6.30,3.44
399.38,92.90,90.70,7.62,3.37
nan,nan,nan,nan,nan
399.39,92.90,91.20,5.82,3.42
399.40,92.90,95.00,5.10,3.46
nan,nan,nan,nan,nan
399.41,92.90,91.70,6.72,3.50
399.43,92.90,95.50,6.24,3.48
nan,nan,nan,nan,nan
399.44,92.90,95.00,6.78,3.50
nan,nan,nan,nan,nan
399.45,92.90,96.60,5.64,3.54
399.46,92.90,92.30,6.72,3.48
nan,nan,nan,nan,nan
399.47,92.90,93.90,5.28,3.54
nan,nan,nan,nan,nan
399.48,92.90,91.70,6.78,3.59
399.49,92.90,91.70,6.66,3.52
nan,nan,nan,nan,nan
399.50,92.90,96.10,6.06,3.56
399.51,92.90,95.50,6.66,3.59
nan,nan,nan,nan,nan
399.52,92.90,91.70,5.82,3.65
nan,nan,nan,nan,nan
399.53,92.90,93.90,5.76,3.69
399.54,92.90,95.00,7.74,3.63
nan,nan,nan,nan,nan
399.55,92.90,93.40,7.32,3.54
399.56,92.90,91.20,5.76,3.59
nan,nan,nan,nan,nan
399.57,92.90,91.70,5.28,3.71
399.59,92.90,91.70,6.78,3.78
nan,nan,nan,nan,nan
399.60,92.90,92.30,7.68,3.69
nan,nan,nan,nan,nan
399.61,92.90,92.80,7.86,3.63
399.62,92.90,90.10,7.14,3.65
nan,nan,nan,nan,nan
399.63,92.90,92.30,6.72,3.67
399.64,92.90,93.40,5.94,3.73
nan,nan,nan,nan,nan
399.65,92.90,94.50,4.98,3.86
nan,nan,nan,nan,nan
399.66,92.90,93.40,7.02,3.88
399.67,92.90,94.50,6.12,3.90
nan,nan,nan,nan,nan
399.68,92.90,95.50,6.78,3.82
399.69,92.90,92.30,6.06,3.84
nan,nan,nan,nan,nan
399.70,92.90,94.50,6.78,3.90
399.71,92.90,91.70,6.36,3.90
nan,nan,nan,nan,nan
399.72,92.90,91.20,7.02,3.84
nan,nan,nan,nan,nan
399.73,92.90,92.80,7.02,3.84
399.74,92.90,91.70,6.78,3.86
nan,nan,nan,nan,nan
399.75,92.90,92.30,6.54,3.88
399.77,92.90,95.00,7.38,3.90
nan,nan,nan,nan,nan
399.78,92.90,91.70,6.78,3.86
399.79,92.90,90.70,7.68,3.78
nan,nan,nan,nan,nan
399.80,92.90,90.70,6.60,3.80
nan,nan,nan,nan,nan
399.81,92.90,91.70,6.78,3.92
399.82,92.90,92.80,6.96,3.92
nan,nan,nan,nan,nan
399.83,92.90,91.70,7.08,3.95
399.84,92.90,93.90,6.96,3.97
nan,nan,nan,nan,nan
399.85,92.90,92.30,6.84,4.01
nan,nan,nan,nan,nan
399.86,92.90,90.70,6.78,4.03
399.87,92.90,94.50,7.68,3.95
nan,nan,nan,nan,nan
399.88,92.90,93.40,7.44,3.95
399.89,92.90,93.40,7.68,3.97
nan,nan,nan,nan,nan
399.90,92.90,92.80,6.12,4.07
399.91,92.90,91.70,6.72,4.07
nan,nan,nan,nan,nan
399.92,92.90,92.80,7.74,4.03
399.93,92.90,92.80,7.68,4.05
nan,nan,nan,nan,nan
399.94,92.90,92.30,6.78,4.05
nan,nan,nan,nan,nan
399.95,92.90,92.30,6.60,4.07
399.96,92.90,94.50,7.38,4.07
nan,nan,nan,nan,nan
399.97,92.90,91.20,7.38,4.07
399.98,92.90,92.30,6.30,4.07
nan,nan,nan,nan,nan
399.99,92.90,93.90,6.78,4.09
400.01,92.90,91.70,7.62,4.09
nan,nan,nan,nan,nan
400.02,92.90,93.40,6.96,4.14
400.03,92.90,90.70,6.54,4.14
nan,nan,nan,nan,nan
400.04,92.90,91.20,6.78,4.14
nan,nan,nan,nan,nan
400.05,92.90,92.30,7.80,4.16
400.06,92.90,93.40,7.38,4.16
nan,nan,nan,nan,nan
400.07,92.90,95.00,6.72,4.16
400.08,92.90,95.00,6.72,4.16
nan,nan,nan,nan,nan
400.09,92.90,91.70,6.78,4.20
400.10,92.90,92.80,7.74,4.20
nan,nan,nan,nan,nan
400.11,92.90,92.80,7.14,4.20
nan,nan,nan,nan,nan
400.12,92.90,95.00,6.72,4.22
400.13,92.90,92.80,7.56,4.22
nan,nan,nan,nan,nan
400.14,92.90,90.70,7.38,4.22
400.15,92.90,91.20,6.72,4.22
nan,nan,nan,nan,nan
400.16,92.90,92.30,6.72,4.22
400.17,92.90,93.90,8.58,4.16
nan,nan,nan,nan,nan
400.18,92.90,93.40,7.86,4.16
400.19,92.90,92.30,6.30,4.26
nan,nan,nan,nan,nan
400.20,92.90,94.50,6.78,4.26
nan,nan,nan,nan,nan
400.21,92.90,93.40,7.56,4.26
400.22,92.90,91.70,7.56,4.26
nan,nan,nan,nan,nan
400.23,92.90,93.40,6.60,4.35
400.24,92.90,90.70,7.20,4.35
nan,nan,nan,nan,nan
400.25,92.90,93.90,6.78,4.35
400.27,92.90,92.30,7.68,4.37
nan,nan,nan,nan,nan
400.28,92.90,93.40,9.06,4.26
nan,nan,nan,nan,nan
400.29,92.90,92.80,7.74,4.26
400.30,92.90,92.80,6.30,4.37
nan,nan,nan,nan,nan
400.31,92.90,92.30,7.74,4.35
400.32,92.90,91.70,6.72,4.39
nan,nan,nan,nan,nan
400.33,92.90,94.50,8.70,4.37
nan,nan,nan,nan,nan
400.34,92.90,91.20,7.74,4.37
400.35,92.90,94.50,7.14,4.37
nan,nan,nan,nan,nan
400.36,92.90,95.50,6.72,4.37
400.37,92.90,94.50,7.20,4.35
nan,nan,nan,nan,nan
400.38,92.90,95.50,5.64,4.45
400.39,92.90,91.70,8.58,4.48
nan,nan,nan,nan,nan
400.40,92.90,94.50,7.62,4.45
400.41,92.90,91.20,6.78,4.45
nan,nan,nan,nan,nan
400.42,92.90,92.80,9.12,4.43
400.43,92.90,93.40,7.74,4.33
nan,nan,nan,nan,nan
400.44,92.90,92.30,6.96,4.33
nan,nan,nan,nan,nan
400.45,92.90,93.90,6.60,4.43
400.46,92.90,94.50,7.20,4.41
nan,nan,nan,nan,nan
400.47,92.90,91.20,6.72,4.50
400.48,92.90,92.80,8.70,4.50
nan,nan,nan,nan,nan
400.50,92.90,93.90,7.20,4.52
400.51,92.90,95.00,7.74,4.50
nan,nan,nan,nan,nan
400.52,92.90,91.20,7.20,4.50
400.53,92.90,90.70,6.90,4.48
nan,nan,nan,nan,nan
400.54,92.90,93.40,7.02,4.48
nan,nan,nan,nan,nan
400.55,92.90,91.70,7.68,4.56
400.56,92.90,93.40,7.92,4.54
nan,nan,nan,nan,nan
400.57,92.90,91.20,6.72,4.56
400.58,92.90,93.90,7.14,4.54
nan,nan,nan,nan,nan
400.59,92.90,91.70,7.62,4.52
nan,nan,nan,nan,nan
400.60,92.90,94.50,7.92,4.52
400.61,92.90,94.50,8.52,4.50
nan,nan,nan,nan,nan
400.62,92.90,95.50,6.90,4.58
400.63,92.90,93.40,6.66,4.67
nan,nan,nan,nan,nan
400.64,92.90,91.70,8.58,4.65
400.65,92.90,92.30,8.70,4.54
nan,nan,nan,nan,nan
400.66,92.90,92.30,7.26,4.52
400.67,92.90,94.50,6.18,4.60
nan,nan,nan,nan,nan
400.68,92.90,92.30,7.68,4.58
400.69,92.90,91.70,6.66,4.60
nan,nan,nan,nan,nan
400.70,92.90,92.80,8.88,4.58
400.71,92.90,94.50,8.04,4.56
nan,nan,nan,nan,nan
400.72,92.90,94.50,7.32,4.56
nan,nan,nan,nan,nan
400.73,92.90,92.30,7.74,4.54
400.74,92.90,95.00,6.54,4.62
nan,nan,nan,nan,nan
400.75,92.90,90.70,8.16,4.60
400.76,92.90,91.20,8.10,4.58
nan,nan,nan,nan,nan
400.77,92.90,90.70,7.74,4.56
400.78,92.90,95.00,6.78,4.65
nan,nan,nan,nan,nan
400.80,92.90,95.00,6.66,4.67
400.81,92.90,93.90,8.34,4.65
nan,nan,nan,nan,nan
400.82,92.90,91.20,8.70,4.62
400.83,92.90,90.10,7.74,4.60
nan,nan,nan,nan,nan
400.84,92.90,93.90,6.78,4.58
400.85,92.90,90.70,7.68,4.58
nan,nan,nan,nan,nan
400.86,92.90,93.90,7.50,4.65
nan,nan,nan,nan,nan
400.87,92.90,91.20,7.86,4.65
400.88,92.90,95.00,8.58,4.52
nan,nan,nan,nan,nan
400.89,92.90,90.10,7.74,4.50
400.90,92.90,92.30,5.04,4.69
nan,nan,nan,nan,nan
400.91,92.90,93.90,6.06,4.79
400.92,92.90,95.50,9.90,4.67
nan,nan,nan,nan,nan
400.93,92.90,95.00,7.98,4.65
400.94,92.90,92.80,7.50,4.65
nan,nan,nan,nan,nan
400.95,92.90,91.70,7.08,4.62
400.96,92.90,92.80,7.26,4.60
nan,nan,nan,nan,nan
400.97,92.90,93.90,7.32,4.69
nan,nan,nan,nan,nan
400.98,92.90,93.90,8.28,4.67
400.99,92.90,90.10,7.56,4.65
nan,nan,nan,nan,nan
401.00,92.90,91.20,7.56,4.62
401.01,92.90,91.70,8.58,4.60
nan,nan,nan,nan,nan
401.02,92.90,90.70,7.92,4.58
401.03,92.90,91.70,6.18,4.67
nan,nan,nan,nan,nan
401.04,92.90,93.40,7.50,4.77
401.05,92.90,93.40,7.74,4.75
nan,nan,nan,nan,nan
401.06,92.90,93.90,8.64,4.62
nan,nan,nan,nan,nan
401.07,92.90,91.70,7.44,4.60
401.08,92.90,93.40,6.66,4.69
nan,nan,nan,nan,nan
401.09,92.90,93.90,6.72,4.79
401.11,92.90,94.50,7.20,4.86
nan,nan,nan,nan,nan
401.12,92.90,92.30,9.60,4.73
401.13,92.90,92.30,7.74,4.71
nan,nan,nan,nan,nan
401.14,92.90,94.50,6.90,4.79
nan,nan,nan,nan,nan
401.15,92.90,93.90,7.38,4.77
401.16,92.90,89.60,7.68,4.75
nan,nan,nan,nan,nan
401.17,92.90,92.80,8.94,4.65
401.18,92.90,91.20,6.90,4.73
nan,nan,nan,nan,nan
401.19,92.90,90.70,7.62,4.71
401.20,92.90,93.90,8.34,4.69
nan,nan,nan,nan,nan
401.21,92.90,93.40,7.74,4.67
nan,nan,nan,nan,nan
401.22,92.90,92.80,6.72,4.73
401.23,92.90,93.40,6.36,4.82
nan,nan,nan,nan,nan
401.24,92.90,97.70,7.44,4.88
401.25,92.90,92.80,8.64,4.86
nan,nan,nan,nan,nan
401.26,92.90,92.80,8.52,4.75
401.27,92.90,93.90,7.26,4.73
nan,nan,nan,nan,nan
401.28,92.90,91.70,8.04,4.71
401.29,92.90,94.50,6.66,4.79
nan,nan,nan,nan,nan
401.30,92.90,91.70,7.20,4.86
401.31,92.90,89.60,8.10,4.84
nan,nan,nan,nan,nan
401.32,92.90,92.80,7.44,4.82
nan,nan,nan,nan,nan
401.33,92.90,95.00,7.74,4.77
401.34,92.90,91.70,7.26,4.75
nan,nan,nan,nan,nan
401.35,92.90,91.20,6.72,4.84
401.37,92.90,93.40,7.68,4.84
nan,nan,nan,nan,nan
401.38,92.90,90.70,8.52,4.79
401.39,92.90,91.70,7.92,4.77
nan,nan,nan,nan,nan
401.40,92.90,91.70,7.56,4.75
401.41,92.90,92.30,8.46,4.73
nan,nan,nan,nan,nan
401.42,92.90,95.00,7.80,4.71
nan,nan,nan,nan,nan
401.43,92.90,96.60,7.26,4.77
401.44,92.90,94.50,7.62,4.86
401.45,92.90,91.70,8.34,4.82
nan,nan,nan,nan,nan
401.46,92.90,94.50,7.62,4.79
nan,nan,nan,nan,nan
401.47,92.90,93.90,8.64,4.77
401.48,92.90,93.40,7.68,4.73
nan,nan,nan,nan,nan
401.49,92.90,93.40,6.42,4.82
401.50,92.90,90.10,6.90,4.90
nan,nan,nan,nan,nan
401.51,92.90,91.20,9.06,4.88
401.52,92.90,91.20,7.74,4.86
nan,nan,nan,nan,nan
401.53,92.90,91.20,8.58,4.82
401.54,92.90,91.70,8.52,4.69
nan,nan,nan,nan,nan
401.55,92.90,91.70,6.84,4.77
401.56,92.90,92.80,7.98,4.84
nan,nan,nan,nan,nan
401.57,92.90,92.80,7.98,4.82
401.58,92.90,92.30,8.16,4.79
nan,nan,nan,nan,nan
401.59,92.90,92.80,6.84,4.86
nan,nan,nan,nan,nan
401.60,92.90,93.90,7.44,4.84
401.61,92.90,92.30,7.44,4.82
nan,nan,nan,nan,nan
401.62,92.90,93.40,8.46,4.79
401.63,92.90,95.50,8.40,4.77
nan,nan,nan,nan,nan
401.64,92.90,93.90,6.72,4.86
401.65,92.90,92.80,7.02,4.92
nan,nan,nan,nan,nan
401.66,92.90,95.00,7.50,4.88
401.67,92.90,89.00,7.74,4.86
nan,nan,nan,nan,nan
401.68,92.90,93.90,8.28,4.84
nan,nan,nan,nan,nan
401.69,92.90,92.80,7.92,4.79
401.70,92.90,91.70,7.74,4.77
nan,nan,nan,nan,nan
401.71,92.90,93.90,7.86,4.75
401.72,92.90,92.30,6.72,4.86
nan,nan,nan,nan,nan
401.74,92.90,90.10,6.84,4.92
401.75,92.90,94.50,6.78,4.99
nan,nan,nan,nan,nan
401.76,92.90,94.50,8.22,4.94
401.77,92.90,93.40,9.78,4.82
nan,nan,nan,nan,nan
401.78,92.90,92.80,7.26,4.90
nan,nan,nan,nan,nan
401.79,92.90,92.80,8.76,4.86
401.80,92.90,93.90,7.80,4.84
nan,nan,nan,nan,nan
401.81,92.90,92.80,6.12,4.92
401.82,92.90,95.50,6.84,4.90
nan,nan,nan,nan,nan
401.83,92.90,94.50,7.68,4.86
401.84,92.90,92.30,5.88,4.94
nan,nan,nan,nan,nan
401.85,92.90,94.50,8.22,4.90
nan,nan,nan,nan,nan
401.86,92.90,91.70,7.56,4.96
401.87,92.90,94.50,8.88,4.86
nan,nan,nan,nan,nan
401.88,92.90,90.70,7.74,4.84
401.89,92.90,91.20,6.90,4.90
nan,nan,nan,nan,nan
401.90,92.90,91.20,6.48,4.96
401.91,92.90,93.40,8.46,4.94
nan,nan,nan,nan,nan
401.92,92.90,93.40,8.76,4.90
nan,nan,nan,nan,nan
401.93,92.90,91.20,7.68,4.88
401.94,92.90,95.50,7.56,4.86
nan,nan,nan,nan,nan
401.95,92.90,92.30,7.74,4.82
401.96,92.90,93.40,6.78,4.90
nan,nan,nan,nan,nan
401.98,92.90,92.80,6.78,4.99
401.99,92.90,93.90,8.58,4.94
nan,nan,nan,nan,nan
402.00,96.60,90.70,9.84,-0.00
nan,nan,nan,nan,nan
402.01,96.60,98.30,8.82,0.11
nan,nan,nan,nan,nan
402.02,96.60,95.50,6.96,0.40
402.03,96.60,98.80,2.04,1.36
nan,nan,nan,nan,nan
402.04,96.60,98.30,3.00,1.97
nan,nan,nan,nan,nan
402.06,96.60,97.20,7.92,2.27
402.07,96.60,93.90,9.66,2.23
nan,nan,nan,nan,nan
402.08,96.60,92.80,7.56,2.33
nan,nan,nan,nan,nan
402.09,96.60,95.00,8.04,2.42
402.10,96.60,95.50,8.52,2.50
nan,nan,nan,nan,nan
402.11,96.60,96.60,6.24,2.74
402.12,96.60,98.30,7.08,2.80
nan,nan,nan,nan,nan
402.13,96.60,96.60,9.60,2.78
nan,nan,nan,nan,nan
402.14,96.60,96.60,8.70,2.74
402.15,96.60,94.50,6.72,2.82
nan,nan,nan,nan,nan
402.16,96.60,98.80,7.50,2.89
nan,nan,nan,nan,nan
402.17,96.60,94.50,6.78,2.99
402.18,96.60,96.10,8.34,2.95
nan,nan,nan,nan,nan
402.19,96.60,97.70,9.00,2.91
402.20,96.60,96.60,6.78,2.97
nan,nan,nan,nan,nan
402.22,96.60,96.10,6.78,3.03
402.23,96.60,97.20,7.92,3.14
nan,nan,nan,nan,nan
402.24,96.60,93.40,8.70,3.10
nan,nan,nan,nan,nan
402.25,96.60,97.20,8.82,3.05
402.26,96.60,97.20,7.86,3.10
nan,nan,nan,nan,nan
402.27,96.60,97.70,8.52,3.12
402.28,96.60,95.50,8.46,3.05
nan,nan,nan,nan,nan
402.29,96.60,96.10,7.20,3.12
nan,nan,nan,nan,nan
402.30,96.60,96.10,6.72,3.27
402.31,96.60,95.00,8.94,3.31
nan,nan,nan,nan,nan
402.32,96.60,94.50,8.28,3.27
402.33,96.60,93.90,9.54,3.20
nan,nan,nan,nan,nan
402.34,96.60,96.10,8.16,3.20
nan,nan,nan,nan,nan
402.35,96.60,96.60,7.20,3.35
402.36,96.60,97.20,6.78,3.39
nan,nan,nan,nan,nan
402.37,96.60,97.20,8.52,3.44
402.38,96.60,98.30,8.76,3.37
nan,nan,nan,nan,nan
402.39,96.60,96.60,7.68,3.42
402.41,96.60,98.30,7.08,3.50
nan,nan,nan,nan,nan
402.42,96.60,97.70,9.12,3.52
nan,nan,nan,nan,nan
402.43,96.60,96.10,7.14,3.56
402.44,96.60,96.60,9.90,3.50
nan,nan,nan,nan,nan
402.45,96.60,95.50,8.40,3.52
402.46,96.60,97.20,7.86,3.50
nan,nan,nan,nan,nan
402.47,96.60,97.20,7.68,3.54
402.48,96.60,95.50,8.52,3.56
nan,nan,nan,nan,nan
402.49,96.60,95.50,8.28,3.61
nan,nan,nan,nan,nan
402.50,96.60,96.60,5.88,3.73
402.51,96.60,96.60,8.70,3.65
nan,nan,nan,nan,nan
402.52,96.60,96.60,7.68,3.67
402.53,96.60,97.20,7.74,3.73
nan,nan,nan,nan,nan
402.54,96.60,95.50,6.36,3.86
402.55,96.60,96.10,10.74,3.78
nan,nan,nan,nan,nan
402.56,96.60,96.60,8.76,3.71
nan,nan,nan,nan,nan
402.57,96.60,96.60,7.26,3.73
402.58,96.60,95.50,7.50,3.75
nan,nan,nan,nan,nan
402.60,96.60,97.70,7.62,3.78
402.61,96.60,96.60,8.16,3.84
nan,nan,nan,nan,nan
402.62,96.60,96.60,7.74,3.86
402.63,96.60,95.00,8.10,3.88
nan,nan,nan,nan,nan
402.64,96.60,97.20,8.70,3.88
nan,nan,nan,nan,nan
402.65,96.60,95.50,8.16,3.90
402.66,96.60,97.20,7.74,3.92
nan,nan,nan,nan,nan
402.67,96.60,93.40,7.32,3.95
402.68,96.60,94.50,6.72,3.99
nan,nan,nan,nan,nan
402.69,96.60,95.00,8.22,4.01
nan,nan,nan,nan,nan
402.70,96.60,97.20,7.68,4.01
402.71,96.60,96.10,7.68,4.03
nan,nan,nan,nan,nan
402.72,96.60,98.30,8.70,3.95
402.73,96.60,96.10,7.62,3.95
nan,nan,nan,nan,nan
402.74,96.60,95.50,7.68,3.86
402.75,96.60,95.50,7.26,4.01
nan,nan,nan,nan,nan
402.76,96.60,97.70,8.64,4.03
402.77,96.60,96.10,7.74,4.03
nan,nan,nan,nan,nan
402.78,96.60,97.70,7.56,4.05
nan,nan,nan,nan,nan
402.79,96.60,95.00,8.16,4.05
402.80,96.60,97.20,8.88,4.07
nan,nan,nan,nan,nan
402.81,96.60,98.30,7.74,4.07
402.82,96.60,97.20,7.50,4.09
nan,nan,nan,nan,nan
402.84,96.60,96.60,7.68,4.12
402.85,96.60,94.50,7.62,4.14
nan,nan,nan,nan,nan
402.86,96.60,97.20,7.26,4.24
nan,nan,nan,nan,nan
402.87,96.60,98.30,7.74,4.24
402.88,96.60,98.80,8.52,4.14
nan,nan,nan,nan,nan
402.89,96.60,98.80,8.70,4.14
402.90,96.60,94.50,8.34,4.16
nan,nan,nan,nan,nan
402.91,96.60,96.60,7.68,4.16
402.92,96.60,96.60,8.16,4.16
nan,nan,nan,nan,nan
402.93,96.60,96.10,8.76,4.16
402.94,96.60,96.10,7.80,4.16
nan,nan,nan,nan,nan
402.95,96.60,97.20,7.68,4.20
402.96,96.60,93.90,7.92,4.20
nan,nan,nan,nan,nan
402.97,96.60,97.20,8.76,4.20
402.98,96.60,95.00,8.10,4.22
nan,nan,nan,nan,nan
402.99,96.60,98.30,7.68,4.22
nan,nan,nan,nan,nan
403.00,96.60,96.60,7.98,4.22
403.01,96.60,95.50,9.66,4.16
nan,nan,nan,nan,nan
403.02,96.60,96.60,7.32,4.26
403.03,96.60,97.20,8.22,4.24
nan,nan,nan,nan,nan
403.04,96.60,97.20,7.62,4.24
nan,nan,nan,nan,nan
403.05,96.60,97.70,8.82,4.24
403.06,96.60,96.10,8.88,4.24
nan,nan,nan,nan,nan
403.07,96.60,98.30,8.76,4.24
403.08,96.60,97.20,7.14,4.35
nan,nan,nan,nan,nan
403.10,96.60,95.50,6.30,4.48
403.11,96.60,96.60,8.64,4.37
nan,nan,nan,nan,nan
403.12,96.60,98.80,9.66,4.26
403.13,96.60,97.20,7.74,4.26
nan,nan,nan,nan,nan
403.14,96.60,97.70,7.80,4.26
nan,nan,nan,nan,nan
403.15,96.60,96.60,6.78,4.35
403.16,96.60,95.50,6.84,4.45
nan,nan,nan,nan,nan
403.17,96.60,94.50,8.76,4.43
403.18,96.60,96.10,7.68,4.43
nan,nan,nan,nan,nan
403.19,96.60,95.00,7.74,4.35
403.20,96.60,94.50,7.68,4.35
nan,nan,nan,nan,nan
403.21,96.60,95.50,7.80,4.35
403.22,96.60,96.10,7.50,4.43
nan,nan,nan,nan,nan
403.23,96.60,96.60,7.68,4.52
nan,nan,nan,nan,nan
403.24,96.60,94.50,8.52,4.52
403.25,96.60,97.70,7.44,4.50
nan,nan,nan,nan,nan
403.26,96.60,97.70,7.92,4.48
403.27,96.60,97.20,8.22,4.48
nan,nan,nan,nan,nan
403.28,96.60,96.10,8.88,4.39
403.29,96.60,97.20,7.74,4.39
nan,nan,nan,nan,nan
403.30,96.60,95.50,6.72,4.48
403.31,96.60,93.90,6.78,4.56
nan,nan,nan,nan,nan
403.32,96.60,95.50,7.98,4.54
nan,nan,nan,nan,nan
403.33,96.60,95.50,8.70,4.54
403.34,96.60,99.30,8.46,4.52
nan,nan,nan,nan,nan
403.36,96.60,100.40,7.02,4.54
403.37,96.60,97.20,7.86,4.52
nan,nan,nan,nan,nan
403.38,96.60,93.40,6.72,4.60
403.39,96.60,97.20,9.24,4.58
nan,nan,nan,nan,nan
403.40,96.60,96.60,7.80,4.58
nan,nan,nan,nan,nan
403.41,96.60,101.00,7.74,4.56
403.42,96.60,99.30,8.52,4.54
nan,nan,nan,nan,nan
403.43,96.60,96.60,8.40,4.54
403.44,96.60,97.20,8.70,4.52
nan,nan,nan,nan,nan
403.45,96.60,94.50,7.80,4.54
403.46,96.60,96.60,7.08,4.62
nan,nan,nan,nan,nan
403.47,96.60,97.70,8.64,4.60
403.48,96.60,96.60,8.16,4.58
nan,nan,nan,nan,nan
403.49,96.60,94.50,8.22,4.58
nan,nan,nan,nan,nan
403.50,96.60,98.80,9.60,4.56
403.51,96.60,96.60,8.22,4.54
nan,nan,nan,nan,nan
403.52,96.60,98.30,7.32,4.65
403.53,96.60,96.10,7.68,4.65
nan,nan,nan,nan,nan
403.54,96.60,96.10,9.66,4.62
nan,nan,nan,nan,nan
403.55,96.60,96.60,9.90,4.50
403.56,96.60,97.70,7.86,4.58
nan,nan,nan,nan,nan
403.57,96.60,95.00,8.16,4.58
403.58,96.60,96.10,7.74,4.56
403.59,96.60,96.10,7.44,4.65
nan,nan,nan,nan,nan
403.60,96.60,98.30,6.66,4.73
nan,nan,nan,nan,nan
403.62,96.60,98.30,10.44,4.62
403.63,96.60,95.50,8.70,4.60
nan,nan,nan,nan,nan
403.64,96.60,97.20,7.68,4.69
403.65,96.60,98.30,6.78,4.77
